PNODE_ID,TAC_AREA_NAME,UNMATCHED_REASON,TRADING_HUB,PNODE_ID_LOWER,PNODE_ID_STRIPPED,PNODE_ID_LEN
WADDELL_2_CAPPUMPGENGNODE,WALC,"in TAC map, not in hub map (load/intertie PNodes expected)",,waddell_2_cappumpgengnode,WADDELL_2_CAPPUMPGENGNODE,25
PARKER_2_N101,WALC,"in TAC map, not in hub map (load/intertie PNodes expected)",,parker_2_n101,PARKER_2_N101,13
YELCOGEN_1_YC13GNODE,NWMT,"in TAC map, not in hub map (load/intertie PNodes expected)",,yelcogen_1_yc13gnode,YELCOGEN_1_YC13GNODE,20
YELCOGEN_1_YC18GNODE,NWMT,"in TAC map, not in hub map (load/intertie PNodes expected)",,yelcogen_1_yc18gnode,YELCOGEN_1_YC18GNODE,20
WHITEH_3_WINDNPRBGNODE,WALC,"in TAC map, not in hub map (load/intertie PNodes expected)",,whiteh_3_windnprbgnode,WHITEH_3_WINDNPRBGNODE,22
TRID_PLT_0_TPSLGNODE,NWMT,"in TAC map, not in hub map (load/intertie PNodes expected)",,trid_plt_0_tpslgnode,TRID_PLT_0_TPSLGNODE,20
BLYTHE_1_N101,WALC,"in TAC map, not in hub map (load/intertie PNodes expected)",,blythe_1_n101,BLYTHE_1_N101,13
FLATLAND_7_FLDU1GNODE,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,flatland_7_fldu1gnode,FLATLAND_7_FLDU1GNODE,21
CSTB_1_UNIT1_BESSGNODE,PGE,"in TAC map, not in hub map (load/intertie PNodes expected)",,cstb_1_unit1_bessgnode,CSTB_1_UNIT1_BESSGNODE,22
LLCN_7_111GNODE,IPCO,"in TAC map, not in hub map (load/intertie PNodes expected)",,llcn_7_111gnode,LLCN_7_111GNODE,15
TRANWND_1_N001,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,tranwnd_1_n001,TRANWND_1_N001,14
OMAR4G_7_B1,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,omar4g_7_b1,OMAR4G_7_B1,11
MCGEN_7_B1,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,mcgen_7_b1,MCGEN_7_B1,10
INDIGOG1_7_B1,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,indigog1_7_b1,INDIGOG1_7_B1,13
INDIGOG2_7_B1,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,indigog2_7_b1,INDIGOG2_7_B1,13
PIT1U1_7_B1,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pit1u1_7_b1,PIT1U1_7_B1,11
PTSB5_7_B2,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,ptsb5_7_b2,PTSB5_7_B2,10
MIRAMREF_7_B1,SOUTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,miramref_7_b1,MIRAMREF_7_B1,13
RERCU2_7_B1,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,rercu2_7_b1,RERCU2_7_B1,11
DIABLO1_7_B1,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,diablo1_7_b1,DIABLO1_7_B1,12
HELMS2_7_B1,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,helms2_7_b1,HELMS2_7_B1,11
STANDFD2_1_N011,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,standfd2_1_n011,STANDFD2_1_N011,15
MARBLSPP_6_N001,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,marblspp_6_n001,MARBLSPP_6_N001,15
MALIN_5_N101,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,malin_5_n101,MALIN_5_N101,12
MEADS_2_N101,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,meads_2_n101,MEADS_2_N101,12
ORMOND1G_7_B1,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,ormond1g_7_b1,ORMOND1G_7_B1,13
ORMOND2G_7_B1,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,ormond2g_7_b1,ORMOND2G_7_B1,13
HUNT1G_7_B1,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,hunt1g_7_b1,HUNT1G_7_B1,11
MOSSLND7_7_B2,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,mosslnd7_7_b2,MOSSLND7_7_B2,13
RIVERVG1_7_B1,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,rivervg1_7_b1,RIVERVG1_7_B1,13
SMUDGEO1_7_B1,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,smudgeo1_7_b1,SMUDGEO1_7_B1,13
GOOSEHGT_7_GN001,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,goosehgt_7_gn001,GOOSEHGT_7_GN001,16
SUNST_2_N006,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,sunst_2_n006,SUNST_2_N006,12
MALCHA_7_B1,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,malcha_7_b1,MALCHA_7_B1,11
JBBLACK1_7_B1,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,jbblack1_7_b1,JBBLACK1_7_B1,13
BOWMAN_7_B1,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,bowman_7_b1,BOWMAN_7_B1,11
KERNFRNT_7_B1,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,kernfrnt_7_b1,KERNFRNT_7_B1,13
KUMEYAAY_7_N001,SOUTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,kumeyaay_7_n001,KUMEYAAY_7_N001,15
DUNLAP_NODET,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,dunlap_nodet,DUNLAP_NODET,12
CAPTJACK_5_N504,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,captjack_5_n504,CAPTJACK_5_N504,15
REEVES_1_REEVES3GNODE,PNM,"in TAC map, not in hub map (load/intertie PNodes expected)",,reeves_1_reeves3gnode,REEVES_1_REEVES3GNODE,21
CUTLER_NODE1,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,cutler_node1,CUTLER_NODE1,12
DAVEJOHN_NODE1,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,davejohn_node1,DAVEJOHN_NODE1,14
DAVEJOHN_NODE4,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,davejohn_node4,DAVEJOHN_NODE4,14
GADSBY_NODE5,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,gadsby_node5,GADSBY_NODE5,12
HORSEBU_NODET,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,horsebu_nodet,HORSEBU_NODET,13
HUNTERP_NODE2,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,hunterp_node2,HUNTERP_NODE2,13
NAUGHTO_NODE2,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,naughto_node2,NAUGHTO_NODE2,13
SODA_NODE1,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,soda_node1,SODA_NODE1,10
PENSTOCK_NODET,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,penstock_nodet,PENSTOCK_NODET,14
WEBER_NODET,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,weber_nodet,WEBER_NODET,11
TIETONHY_NODET,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,tietonhy_nodet,TIETONHY_NODET,14
COACHELV_2_N101,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,coachelv_2_n101,COACHELV_2_N101,15
MEADS_2_N101,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,meads_2_n101,MEADS_2_N101,12
DESRT PK_GNODEIT,NEVP,"in TAC map, not in hub map (load/intertie PNodes expected)",,desrt pk_gnodeit,DESRT PK_GNODEIT,16
E TRACY_GNODET4,NEVP,"in TAC map, not in hub map (load/intertie PNodes expected)",,e tracy_gnodet4,E TRACY_GNODET4,15
PAROWANC_NODE1,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,parowanc_node1,PAROWANC_NODE1,14
NV SOLR1_GNODEIT,NEVP,"in TAC map, not in hub map (load/intertie PNodes expected)",,nv solr1_gnodeit,NV SOLR1_GNODEIT,16
C7-1-S1_1_N002,SOUTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,c7-1-s1_1_n002,C7-1-S1_1_N002,14
SAGUARO_GNODEIT,NEVP,"in TAC map, not in hub map (load/intertie PNodes expected)",,saguaro_gnodeit,SAGUARO_GNODEIT,15
3PEAKS_GNODE1,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,3peaks_gnode1,3PEAKS_GNODE1,13
CHILOQUI_GNODE1,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,chiloqui_gnode1,CHILOQUI_GNODE1,15
MAGNOLIA_2_N008,NEVP,"in TAC map, not in hub map (load/intertie PNodes expected)",,magnolia_2_n008,MAGNOLIA_2_N008,15
MILFORD_NODE1,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,milford_node1,MILFORD_NODE1,13
FHS_GNODEFHS,AZPS,"in TAC map, not in hub map (load/intertie PNodes expected)",,fhs_gnodefhs,FHS_GNODEFHS,12
LFN_GNODELUK,AZPS,"in TAC map, not in hub map (load/intertie PNodes expected)",,lfn_gnodeluk,LFN_GNODELUK,12
OC_GNODEOCGT2,AZPS,"in TAC map, not in hub map (load/intertie PNodes expected)",,oc_gnodeocgt2,OC_GNODEOCGT2,13
SDP_GNODESDCT8,AZPS,"in TAC map, not in hub map (load/intertie PNodes expected)",,sdp_gnodesdct8,SDP_GNODESDCT8,14
WP_GNODEWPCC1,AZPS,"in TAC map, not in hub map (load/intertie PNodes expected)",,wp_gnodewpcc1,WP_GNODEWPCC1,13
YU_GNODEYUGT2,AZPS,"in TAC map, not in hub map (load/intertie PNodes expected)",,yu_gnodeyugt2,YU_GNODEYUGT2,13
STEVENSV_1_GNODE1,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,stevensv_1_gnode1,STEVENSV_1_GNODE1,17
TWF_GNODEGEN,PSEI,"in TAC map, not in hub map (load/intertie PNodes expected)",,twf_gnodegen,TWF_GNODEGEN,12
GUADALUP_3_ARAGONNEGNODE,AZPS,"in TAC map, not in hub map (load/intertie PNodes expected)",,guadalup_3_aragonnegnode,GUADALUP_3_ARAGONNEGNODE,24
SAW_GNODEGEN1,PSEI,"in TAC map, not in hub map (load/intertie PNodes expected)",,saw_gnodegen1,SAW_GNODEGEN1,13
SYLMARDC_2_N501,PSEI,"in TAC map, not in hub map (load/intertie PNodes expected)",,sylmardc_2_n501,SYLMARDC_2_N501,15
TUNGSTEN_2_GNODEUNIT,NEVP,"in TAC map, not in hub map (load/intertie PNodes expected)",,tungsten_2_gnodeunit,TUNGSTEN_2_GNODEUNIT,20
LOSTRVR_7_GNODE1,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,lostrvr_7_gnode1,LOSTRVR_7_GNODE1,16
NEFFSLR_7_GNODE1,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,neffslr_7_gnode1,NEFFSLR_7_GNODE1,16
BCW1_2_GNODE1,PGE,"in TAC map, not in hub map (load/intertie PNodes expected)",,bcw1_2_gnode1,BCW1_2_GNODE1,13
GRSR_GNODERSR,IPCO,"in TAC map, not in hub map (load/intertie PNodes expected)",,grsr_gnodersr,GRSR_GNODERSR,13
JBRG_IPC_GNODERE3,IPCO,"in TAC map, not in hub map (load/intertie PNodes expected)",,jbrg_ipc_gnodere3,JBRG_IPC_GNODERE3,17
SKPR_GNODE011,IPCO,"in TAC map, not in hub map (load/intertie PNodes expected)",,skpr_gnode011,SKPR_GNODE011,13
PINEFSLR_GNODE1,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,pinefslr_gnode1,PINEFSLR_GNODE1,15
HGWP_GNODEGWP,IPCO,"in TAC map, not in hub map (load/intertie PNodes expected)",,hgwp_gnodegwp,HGWP_GNODEGWP,13
HRBD_GNODE061,IPCO,"in TAC map, not in hub map (load/intertie PNodes expected)",,hrbd_gnode061,HRBD_GNODE061,13
OWYH_GNODE131,IPCO,"in TAC map, not in hub map (load/intertie PNodes expected)",,owyh_gnode131,OWYH_GNODE131,13
BKCL_GNODE011,IPCO,"in TAC map, not in hub map (load/intertie PNodes expected)",,bkcl_gnode011,BKCL_GNODE011,13
MALIN_5_N101,BCHA,"in TAC map, not in hub map (load/intertie PNodes expected)",,malin_5_n101,MALIN_5_N101,12
OC_GNODEGT5,AZPS,"in TAC map, not in hub map (load/intertie PNodes expected)",,oc_gnodegt5,OC_GNODEGT5,11
PENDAIR_GNODE1,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,pendair_gnode1,PENDAIR_GNODE1,14
GONDER_2_N501,BCHA,"in TAC map, not in hub map (load/intertie PNodes expected)",,gonder_2_n501,GONDER_2_N501,13
KLG_GNODEPL,BANC,"in TAC map, not in hub map (load/intertie PNodes expected)",,klg_gnodepl,KLG_GNODEPL,11
HAR_GS_GNODE11,LADWP,"in TAC map, not in hub map (load/intertie PNodes expected)",,har_gs_gnode11,HAR_GS_GNODE11,14
HAR_GS_GNODE13,LADWP,"in TAC map, not in hub map (load/intertie PNodes expected)",,har_gs_gnode13,HAR_GS_GNODE13,14
HAY_GS_GNODE13,LADWP,"in TAC map, not in hub map (load/intertie PNodes expected)",,hay_gs_gnode13,HAY_GS_GNODE13,14
DAWSON_2_N1,TIDC,"in TAC map, not in hub map (load/intertie PNodes expected)",,dawson_2_n1,DAWSON_2_N1,11
DIABLO_2_GEN32GNODE,SCL,"in TAC map, not in hub map (load/intertie PNodes expected)",,diablo_2_gen32gnode,DIABLO_2_GEN32GNODE,19
AF_2_UNIT6GNODE,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,af_2_unit6gnode,AF_2_UNIT6GNODE,15
HM_1_PSH4GNODE,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,hm_1_psh4gnode,HM_1_PSH4GNODE,14
KY_2_UNIT5GNODE,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,ky_2_unit5gnode,KY_2_UNIT5GNODE,15
MF_1_HYDRO1GNODE,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,mf_1_hydro1gnode,MF_1_HYDRO1GNODE,16
RV_1_HYDRO1GNODE,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,rv_1_hydro1gnode,RV_1_HYDRO1GNODE,16
ST_6_UNIT2GNODE,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,st_6_unit2gnode,ST_6_UNIT2GNODE,15
BNDRYSCL_2_GEN56GNODE,SCL,"in TAC map, not in hub map (load/intertie PNodes expected)",,bndryscl_2_gen56gnode,BNDRYSCL_2_GEN56GNODE,21
ROSS_SCL_2_GEN44GNODE,SCL,"in TAC map, not in hub map (load/intertie PNodes expected)",,ross_scl_2_gen44gnode,ROSS_SCL_2_GEN44GNODE,21
HM_1_HYDRO2GNODE,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,hm_1_hydro2gnode,HM_1_HYDRO2GNODE,16
KLNDSCHL_NODE3A,AVRN,"in TAC map, not in hub map (load/intertie PNodes expected)",,klndschl_node3a,KLNDSCHL_NODE3A,15
MAYFIELD_7_G44GNODE,TPWR,"in TAC map, not in hub map (load/intertie PNodes expected)",,mayfield_7_g44gnode,MAYFIELD_7_G44GNODE,19
PRGRSS_GNODEVAL,PNM,"in TAC map, not in hub map (load/intertie PNodes expected)",,prgrss_gnodeval,PRGRSS_GNODEVAL,15
BIG_HORN_NODEG03,AVRN,"in TAC map, not in hub map (load/intertie PNodes expected)",,big_horn_nodeg03,BIG_HORN_NODEG03,16
GORDONBW_GNODEG1,NWMT,"in TAC map, not in hub map (load/intertie PNodes expected)",,gordonbw_gnodeg1,GORDONBW_GNODEG1,16
LOSTHORZ_1_FACEBOOK2PVGNODE,PNM,"in TAC map, not in hub map (load/intertie PNodes expected)",,losthorz_1_facebook2pvgnode,LOSTHORZ_1_FACEBOOK2PVGNODE,27
STATEPEN_GNODEPEN,PNM,"in TAC map, not in hub map (load/intertie PNodes expected)",,statepen_gnodepen,STATEPEN_GNODEPEN,17
DWMSH_SC_LNODE687,SCL,"in TAC map, not in hub map (load/intertie PNodes expected)",,dwmsh_sc_lnode687,DWMSH_SC_LNODE687,17
LIGHTNCR_2_CS1GNODE,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,lightncr_2_cs1gnode,LIGHTNCR_2_CS1GNODE,19
MCAN_TP_GENGNODE,TPWR,"in TAC map, not in hub map (load/intertie PNodes expected)",,mcan_tp_gengnode,MCAN_TP_GENGNODE,16
COYTEJCT_6_ABIQUIUHYDROGNODE,PNM,"in TAC map, not in hub map (load/intertie PNodes expected)",,coytejct_6_abiquiuhydrognode,COYTEJCT_6_ABIQUIUHYDROGNODE,28
ELBUTTE_1_ELBUTTEHYDROGNODE,PNM,"in TAC map, not in hub map (load/intertie PNodes expected)",,elbutte_1_elbuttehydrognode,ELBUTTE_1_ELBUTTEHYDROGNODE,27
FC_5_FCST5_PNMGNODE,AZPS,"in TAC map, not in hub map (load/intertie PNodes expected)",,fc_5_fcst5_pnmgnode,FC_5_FCST5_PNMGNODE,19
RIOPUERC_3_ENCINOPVGNODE,PNM,"in TAC map, not in hub map (load/intertie PNodes expected)",,riopuerc_3_encinopvgnode,RIOPUERC_3_ENCINOPVGNODE,24
RED_MESA_GNODE,PNM,"in TAC map, not in hub map (load/intertie PNodes expected)",,red_mesa_gnode,RED_MESA_GNODE,14
CM5_2_PV_UNIT1GNODE,NEVP,"in TAC map, not in hub map (load/intertie PNodes expected)",,cm5_2_pv_unit1gnode,CM5_2_PV_UNIT1GNODE,19
MHD_7_BSN8GNODE,NWMT,"in TAC map, not in hub map (load/intertie PNodes expected)",,mhd_7_bsn8gnode,MHD_7_BSN8GNODE,15
FC_3_PNM_FCST4GNODE,PNM,"in TAC map, not in hub map (load/intertie PNodes expected)",,fc_3_pnm_fcst4gnode,FC_3_PNM_FCST4GNODE,19
FC_5_PNM_FCST5GNODE,PNM,"in TAC map, not in hub map (load/intertie PNodes expected)",,fc_5_pnm_fcst5gnode,FC_5_PNM_FCST5GNODE,19
MAYFIELD_NODE43,TPWR,"in TAC map, not in hub map (load/intertie PNodes expected)",,mayfield_node43,MAYFIELD_NODE43,15
ARRIBA_GNODE2PV,PNM,"in TAC map, not in hub map (load/intertie PNodes expected)",,arriba_gnode2pv,ARRIBA_GNODE2PV,15
PRYORMOU_2_WINDGNODE,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,pryormou_2_windgnode,PRYORMOU_2_WINDGNODE,20
MALIN_5_N101,SCL,"in TAC map, not in hub map (load/intertie PNodes expected)",,malin_5_n101,MALIN_5_N101,12
ADL_CS_5_LNODE1,LADWP,"in TAC map, not in hub map (load/intertie PNodes expected)",,adl_cs_5_lnode1,ADL_CS_5_LNODE1,15
COLSTRIP_5_PACWGNODE,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,colstrip_5_pacwgnode,COLSTRIP_5_PACWGNODE,20
TITANS34_7_N001,SOUTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,titans34_7_n001,TITANS34_7_N001,15
BOR_7_BATTERYGNODE,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,bor_7_batterygnode,BOR_7_BATTERYGNODE,18
JEC_3_JICARILLA2PVGNODE,PNM,"in TAC map, not in hub map (load/intertie PNodes expected)",,jec_3_jicarilla2pvgnode,JEC_3_JICARILLA2PVGNODE,23
SYLMARDC_2_N501,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,sylmardc_2_n501,SYLMARDC_2_N501,15
WOODLAND_6_WGSUNIT1GNODE,BANC,"in TAC map, not in hub map (load/intertie PNodes expected)",,woodland_6_wgsunit1gnode,WOODLAND_6_WGSUNIT1GNODE,24
PYGS_1_PYRAMID A1GNODE,PNM,"in TAC map, not in hub map (load/intertie PNodes expected)",,pygs_1_pyramid a1gnode,PYGS_1_PYRAMID A1GNODE,22
LAJOYA_3_LJOYA2GNODE,PNM,"in TAC map, not in hub map (load/intertie PNodes expected)",,lajoya_3_ljoya2gnode,LAJOYA_3_LJOYA2GNODE,20
MCCULLGX_5_N501,LADWP,"in TAC map, not in hub map (load/intertie PNodes expected)",,mccullgx_5_n501,MCCULLGX_5_N501,15
MCK_GEN_7_DGGS2GNODE,NWMT,"in TAC map, not in hub map (load/intertie PNodes expected)",,mck_gen_7_dggs2gnode,MCK_GEN_7_DGGS2GNODE,20
MILLCSLR_1_SOLAR1GNODE,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,millcslr_1_solar1gnode,MILLCSLR_1_SOLAR1GNODE,22
MONA_3_N501,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,mona_3_n501,MONA_3_N501,11
INTERM1G_7_N501,LADWP,"in TAC map, not in hub map (load/intertie PNodes expected)",,interm1g_7_n501,INTERM1G_7_N501,15
MEAD_5_N501,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,mead_5_n501,MEAD_5_N501,11
CABINET_2_3GNODE,AVA,"in TAC map, not in hub map (load/intertie PNodes expected)",,cabinet_2_3gnode,CABINET_2_3GNODE,16
CABINET_2_4GNODE,AVA,"in TAC map, not in hub map (load/intertie PNodes expected)",,cabinet_2_4gnode,CABINET_2_4GNODE,16
LONGLAKE_1_2GNODE,AVA,"in TAC map, not in hub map (load/intertie PNodes expected)",,longlake_1_2gnode,LONGLAKE_1_2GNODE,17
NOXON_2_2GNODE,AVA,"in TAC map, not in hub map (load/intertie PNodes expected)",,noxon_2_2gnode,NOXON_2_2GNODE,14
NOXON_2_5GNODE,AVA,"in TAC map, not in hub map (load/intertie PNodes expected)",,noxon_2_5gnode,NOXON_2_5GNODE,14
UPPRFALL_1_1GNODE,AVA,"in TAC map, not in hub map (load/intertie PNodes expected)",,upprfall_1_1gnode,UPPRFALL_1_1GNODE,17
TAIBANM_3_LONEMESAWFGNODE,PNM,"in TAC map, not in hub map (load/intertie PNodes expected)",,taibanm_3_lonemesawfgnode,TAIBANM_3_LONEMESAWFGNODE,25
USK_AVA_2_PNCLNODE,AVA,"in TAC map, not in hub map (load/intertie PNodes expected)",,usk_ava_2_pnclnode,USK_AVA_2_PNCLNODE,18
MONTASOL_2_MTSGNODE,AVRN,"in TAC map, not in hub map (load/intertie PNodes expected)",,montasol_2_mtsgnode,MONTASOL_2_MTSGNODE,19
LIN_SOLR_1_SOLARGNODE,AVA,"in TAC map, not in hub map (load/intertie PNodes expected)",,lin_solr_1_solargnode,LIN_SOLR_1_SOLARGNODE,21
DP_7_DEMOSSGNODE,TEPC,"in TAC map, not in hub map (load/intertie PNodes expected)",,dp_7_demossgnode,DP_7_DEMOSSGNODE,16
IR_7_RICE_2GNODE,TEPC,"in TAC map, not in hub map (load/intertie PNodes expected)",,ir_7_rice_2gnode,IR_7_RICE_2GNODE,16
RTLSNKRD_2_Z1GNODE,BPAT,"in TAC map, not in hub map (load/intertie PNodes expected)",,rtlsnkrd_2_z1gnode,RTLSNKRD_2_Z1GNODE,18
RVR_RD_C_1_G01GNODE,BPAT,"in TAC map, not in hub map (load/intertie PNodes expected)",,rvr_rd_c_1_g01gnode,RVR_RD_C_1_G01GNODE,19
SP_3_SPRINGERVIL_2GNODE,TEPC,"in TAC map, not in hub map (load/intertie PNodes expected)",,sp_3_springervil_2gnode,SP_3_SPRINGERVIL_2GNODE,23
VA_7_VALENCIA_3GNODE,TEPC,"in TAC map, not in hub map (load/intertie PNodes expected)",,va_7_valencia_3gnode,VA_7_VALENCIA_3GNODE,20
FTPIERCE_1_UNITGNODE,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,ftpierce_1_unitgnode,FTPIERCE_1_UNITGNODE,20
KAISER_7_XF1FDR5LNODE,AVA,"in TAC map, not in hub map (load/intertie PNodes expected)",,kaiser_7_xf1fdr5lnode,KAISER_7_XF1FDR5LNODE,21
DETROIT_2_G03GNODE,BPAT,"in TAC map, not in hub map (load/intertie PNodes expected)",,detroit_2_g03gnode,DETROIT_2_G03GNODE,18
AS_7_AVAL_SOLAR_IGNODE,TEPC,"in TAC map, not in hub map (load/intertie PNodes expected)",,as_7_aval_solar_ignode,AS_7_AVAL_SOLAR_IGNODE,22
JKPT_3_G001GNODE,IPCO,"in TAC map, not in hub map (load/intertie PNodes expected)",,jkpt_3_g001gnode,JKPT_3_G001GNODE,16
HOOVER_2_HYDRGNODE,WALC,"in TAC map, not in hub map (load/intertie PNodes expected)",,hoover_2_hydrgnode,HOOVER_2_HYDRGNODE,18
KW_6_KINGMAN_WINDGNODE,TEPC,"in TAC map, not in hub map (load/intertie PNodes expected)",,kw_6_kingman_windgnode,KW_6_KINGMAN_WINDGNODE,22
N VAL GEO_7_UNITGNODE,NEVP,"in TAC map, not in hub map (load/intertie PNodes expected)",,n val geo_7_unitgnode,N VAL GEO_7_UNITGNODE,21
CCR_7_CSS_BESSGNODE,AZPS,"in TAC map, not in hub map (load/intertie PNodes expected)",,ccr_7_css_bessgnode,CCR_7_CSS_BESSGNODE,19
RGD_1_RIO_GRANDE_8GNODE,EPE,"in TAC map, not in hub map (load/intertie PNodes expected)",,rgd_1_rio_grande_8gnode,RGD_1_RIO_GRANDE_8GNODE,23
CELILO_LNODENCL,BPAT,"in TAC map, not in hub map (load/intertie PNodes expected)",,celilo_lnodencl,CELILO_LNODENCL,15
APACHE_2_GT4IDGNODE,WALC,"in TAC map, not in hub map (load/intertie PNodes expected)",,apache_2_gt4idgnode,APACHE_2_GT4IDGNODE,19
HOOVER_2_NEVPPTGNODE,NEVP,"in TAC map, not in hub map (load/intertie PNodes expected)",,hoover_2_nevpptgnode,HOOVER_2_NEVPPTGNODE,20
VKI_2_STRY_HYBRIDGNODE,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,vki_2_stry_hybridgnode,VKI_2_STRY_HYBRIDGNODE,22
CRYSTAL_2_GEMINI_BESSGNODE,NEVP,"in TAC map, not in hub map (load/intertie PNodes expected)",,crystal_2_gemini_bessgnode,CRYSTAL_2_GEMINI_BESSGNODE,26
VKI_2_SNT_HYBRIDGNODE,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,vki_2_snt_hybridgnode,VKI_2_SNT_HYBRIDGNODE,21
HOOVER_2_LDWPGNODE,LADWP,"in TAC map, not in hub map (load/intertie PNodes expected)",,hoover_2_ldwpgnode,HOOVER_2_LDWPGNODE,18
CHV_3_CHVBTT2GNODE,AZPS,"in TAC map, not in hub map (load/intertie PNodes expected)",,chv_3_chvbtt2gnode,CHV_3_CHVBTT2GNODE,18
MSP_3_MSP_SOUTH_SLRGNODE,EPE,"in TAC map, not in hub map (load/intertie PNodes expected)",,msp_3_msp_south_slrgnode,MSP_3_MSP_SOUTH_SLRGNODE,24
MARSHALL_7_EROCKUNIT1GNODE,TIDC,"in TAC map, not in hub map (load/intertie PNodes expected)",,marshall_7_erockunit1gnode,MARSHALL_7_EROCKUNIT1GNODE,26
YELCOGEN_1_YC15GNODE,NWMT,"in TAC map, not in hub map (load/intertie PNodes expected)",,yelcogen_1_yc15gnode,YELCOGEN_1_YC15GNODE,20
YELCOGEN_1_YC01GNODE,NWMT,"in TAC map, not in hub map (load/intertie PNodes expected)",,yelcogen_1_yc01gnode,YELCOGEN_1_YC01GNODE,20
HSYA_5_AGVGNODE,AZPS,"in TAC map, not in hub map (load/intertie PNodes expected)",,hsya_5_agvgnode,HSYA_5_AGVGNODE,15
CAPTJACK_5_N015,PSEI,"in TAC map, not in hub map (load/intertie PNodes expected)",,captjack_5_n015,CAPTJACK_5_N015,15
